protocolo,municipio,uf,data,cobrade,ibge,regiao,descricao_tipologia,grupo_de_desastre,evento
MG-F-3136702-12200-20210816,Juiz de Fora,MG,2021-08-24,12200,3136702,Sudeste,Enxurradas,Hidrológico,1
MG-F-3136801-12200-20211216,Juramento,MG,2021-12-16,12200,3136801,Sudeste,Enxurradas,Hidrológico,1
MG-F-3136959-12100-20160120,Juvenília,MG,2016-01-20,12100,3136959,Sudeste,Inundações,Hidrológico,1
MG-F-3136959-12300-20211228,Juvenília,MG,2021-12-28,12300,3136959,Sudeste,Alagamentos,Hidrológico,1
MG-F-3136959-12300-20220105,Juvenília,MG,2022-01-05,12300,3136959,Sudeste,Alagamentos,Hidrológico,1
MG-A-3137106-12100-20110107,Lagamar,MG,2011-01-07,12100,3137106,Sudeste,Inundações,Hidrológico,1
MG-A-3137304-12200-20110317,Lagoa dos Patos,MG,2011-03-17,12200,3137304,Sudeste,Enxurradas,Hidrológico,1
MG-A-3137502-12100-20110124,Lagoa Formosa,MG,2011-01-24,12100,3137502,Sudeste,Inundações,Hidrológico,1
MG-A-3137502-12100-20110408,Lagoa Formosa,MG,2011-04-08,12100,3137502,Sudeste,Inundações,Hidrológico,1
MG-F-3137601-12100-20210219,Lagoa Santa,MG,2021-02-24,12100,3137601,Sudeste,Inundações,Hidrológico,1
MG-A-3137700-12200-20101229,Lajinha,MG,2010-12-29,12200,3137700,Sudeste,Enxurradas,Hidrológico,1
MG-F-3137700-12100-20130409,Lajinha,MG,2013-04-19,12100,3137700,Sudeste,Inundações,Hidrológico,1
MG-F-3137809-12100-20160116,Lambari,MG,2016-01-16,12100,3137809,Sudeste,Inundações,Hidrológico,1
MG-N-3137908-12100-20120102,Lamim,MG,2012-01-02,12100,3137908,Sudeste,Inundações,Hidrológico,1
MG-F-3137908-12300-20180104,Lamim,MG,2018-01-04,12300,3137908,Sudeste,Alagamentos,Hidrológico,1
MG-F-3137908-12300-20180120,Lamim,MG,2018-01-20,12300,3137908,Sudeste,Alagamentos,Hidrológico,1
MG-F-3137908-12300-20180206,Lamim,MG,2018-02-06,12300,3137908,Sudeste,Alagamentos,Hidrológico,1
MG-F-3137908-12100-20181230,Lamim,MG,2018-12-30,12100,3137908,Sudeste,Inundações,Hidrológico,1
MG-A-3138104-12100-20120109,Lassance,MG,2012-01-09,12100,3138104,Sudeste,Inundações,Hidrológico,1
MG-A-3138203-12100-20120108,Lavras,MG,2012-01-08,12100,3138203,Sudeste,Inundações,Hidrológico,1
MG-F-3138203-12100-20141107,Lavras,MG,2014-11-19,12100,3138203,Sudeste,Inundações,Hidrológico,1
MG-F-3138203-12200-20141127,Lavras,MG,2014-11-28,12200,3138203,Sudeste,Enxurradas,Hidrológico,1
MG-F-3138203-12300-20150116,Lavras,MG,2015-01-22,12300,3138203,Sudeste,Alagamentos,Hidrológico,1
MG-F-3138203-12200-20170110,Lavras,MG,2017-01-10,12200,3138203,Sudeste,Enxurradas,Hidrológico,1
MG-F-3138203-12200-20170318,Lavras,MG,2017-03-18,12200,3138203,Sudeste,Enxurradas,Hidrológico,1
MG-F-3138203-12100-20200212,Lavras,MG,2020-02-13,12100,3138203,Sudeste,Inundações,Hidrológico,1
MG-F-3138203-12200-20221114,Lavras,MG,2022-11-14,12200,3138203,Sudeste,Enxurradas,Hidrológico,1
MG-A-3138401-12200-20120130,Leopoldina,MG,2012-01-30,12200,3138401,Sudeste,Enxurradas,Hidrológico,1
MG-A-3138609-12100-20090215,Lima Duarte,MG,2009-02-15,12100,3138609,Sudeste,Inundações,Hidrológico,1
MG-A-3138609-12200-20100108,Lima Duarte,MG,2010-01-08,12200,3138609,Sudeste,Enxurradas,Hidrológico,1
MG-A-3138609-12200-20111227,Lima Duarte,MG,2011-12-27,12200,3138609,Sudeste,Enxurradas,Hidrológico,1
MG-F-3138609-12100-20151212,Lima Duarte,MG,2016-01-18,12100,3138609,Sudeste,Inundações,Hidrológico,1
MG-F-3138609-12300-20180321,Lima Duarte,MG,2018-03-21,12300,3138609,Sudeste,Alagamentos,Hidrológico,1
MG-F-3138609-12300-20221231,Lima Duarte,MG,2022-12-31,12300,3138609,Sudeste,Alagamentos,Hidrológico,1
MG-A-3138674-12100-20090104,Luisburgo,MG,2009-01-04,12100,3138674,Sudeste,Inundações,Hidrológico,1
MG-A-3138682-12200-20100102,Luislândia,MG,2010-01-02,12200,3138682,Sudeste,Enxurradas,Hidrológico,1
MG-A-3138682-12200-20120110,Luislândia,MG,2012-01-10,12200,3138682,Sudeste,Enxurradas,Hidrológico,1
MG-F-3138682-12200-20140110,Luislândia,MG,2014-01-17,12200,3138682,Sudeste,Enxurradas,Hidrológico,1
MG-A-3138708-12100-20090331,Luminárias,MG,2009-03-31,12100,3138708,Sudeste,Inundações,Hidrológico,1
MG-A-3138708-12200-20100114,Luminárias,MG,2010-01-14,12200,3138708,Sudeste,Enxurradas,Hidrológico,1
MG-F-3138906-12200-20170329,Machacalis,MG,2017-03-29,12200,3138906,Sudeste,Enxurradas,Hidrológico,1
MG-F-3138906-12100-20180208,Machacalis,MG,2018-02-08,12100,3138906,Sudeste,Inundações,Hidrológico,1
MG-F-3138906-12100-20181204,Machacalis,MG,2018-12-04,12100,3138906,Sudeste,Inundações,Hidrológico,1
MG-F-3138906-12200-20190430,Machacalis,MG,2019-04-30,12200,3138906,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139003-12100-20110105,Machado,MG,2011-01-05,12100,3139003,Sudeste,Inundações,Hidrológico,1
MG-F-3139003-12100-20200211,Machado,MG,2020-02-14,12100,3139003,Sudeste,Inundações,Hidrológico,1
MG-F-3139003-12200-20220115,Machado,MG,2022-01-15,12200,3139003,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139201-12100-20090112,Malacacheta,MG,2009-01-12,12100,3139201,Sudeste,Inundações,Hidrológico,1
MG-F-3139201-12200-20121129,Malacacheta,MG,2012-11-29,12200,3139201,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139300-12200-20110321,Manga,MG,2011-03-21,12200,3139300,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139300-12100-20120118,Manga,MG,2012-01-18,12100,3139300,Sudeste,Inundações,Hidrológico,1
MG-F-3139300-12100-20161119,Manga,MG,2016-11-19,12100,3139300,Sudeste,Inundações,Hidrológico,1
MG-A-3139409-12100-20090107,Manhuaçu,MG,2009-01-07,12100,3139409,Sudeste,Inundações,Hidrológico,1
MG-A-3139508-12100-20090105,Manhumirim,MG,2009-01-05,12100,3139508,Sudeste,Inundações,Hidrológico,1
MG-D-3139607-12100-20090327,Mantena,MG,2009-03-27,12100,3139607,Sudeste,Inundações,Hidrológico,1
MG-A-3139607-12100-20091104,Mantena,MG,2009-11-04,12100,3139607,Sudeste,Inundações,Hidrológico,1
MG-A-3139607-12100-20101230,Mantena,MG,2010-12-30,12100,3139607,Sudeste,Inundações,Hidrológico,1
MG-C-3139607-12100-20110310,Mantena,MG,2011-03-10,12100,3139607,Sudeste,Inundações,Hidrológico,1
MG-A-3139805-12200-20080114,Mar de Espanha,MG,2008-01-14,12200,3139805,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139805-12200-20080410,Mar de Espanha,MG,2008-04-10,12200,3139805,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139805-12200-20090212,Mar de Espanha,MG,2009-02-12,12200,3139805,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139805-12200-20101206,Mar de Espanha,MG,2010-12-06,12200,3139805,Sudeste,Enxurradas,Hidrológico,1
MG-N-3139904-12200-20080103,Maria da Fé,MG,2008-01-03,12200,3139904,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139904-12200-20081229,Maria da Fé,MG,2008-12-29,12200,3139904,Sudeste,Enxurradas,Hidrológico,1
MG-A-3139904-12100-20100306,Maria da Fé,MG,2010-03-06,12100,3139904,Sudeste,Inundações,Hidrológico,1
MG-P-3139904-12100-20100909,Maria da Fé,MG,2010-09-09,12100,3139904,Sudeste,Inundações,Hidrológico,1
MG-A-3139904-12100-20110201,Maria da Fé,MG,2011-02-01,12100,3139904,Sudeste,Inundações,Hidrológico,1
MG-F-3140100-12200-20160125,Marilac,MG,2016-01-25,12200,3140100,Sudeste,Enxurradas,Hidrológico,1
MG-A-3140159-12100-20091217,Mário Campos,MG,2009-12-17,12100,3140159,Sudeste,Inundações,Hidrológico,1
MG-P-3140159-12100-20120102,Mário Campos,MG,2012-01-02,12100,3140159,Sudeste,Inundações,Hidrológico,1
MG-F-3140530-12200-20220211,Martins Soares,MG,2022-02-11,12200,3140530,Sudeste,Enxurradas,Hidrológico,1
MG-A-3140605-12100-20120109,Materlândia,MG,2012-01-09,12100,3140605,Sudeste,Inundações,Hidrológico,1
MG-F-3140704-12200-20130228,Mateus Leme,MG,2013-03-12,12200,3140704,Sudeste,Enxurradas,Hidrológico,1
MG-F-3140704-12300-20220109,Mateus Leme,MG,2022-01-09,12300,3140704,Sudeste,Alagamentos,Hidrológico,1
MG-F-3140803-12100-20141222,Matias Barbosa,MG,2015-01-07,12100,3140803,Sudeste,Inundações,Hidrológico,1
MG-A-3140852-12100-20120111,Matias Cardoso,MG,2012-01-11,12100,3140852,Sudeste,Inundações,Hidrológico,1
MG-F-3140852-12100-20220103,Matias Cardoso,MG,2022-01-03,12100,3140852,Sudeste,Inundações,Hidrológico,1
MG-P-3140902-12100-20120105,Matipó,MG,2012-01-05,12100,3140902,Sudeste,Inundações,Hidrológico,1
MG-F-3140902-12200-20130322,Matipó,MG,2013-03-25,12200,3140902,Sudeste,Enxurradas,Hidrológico,1
MG-F-3140902-12300-20170116,Matipó,MG,2017-01-16,12300,3140902,Sudeste,Alagamentos,Hidrológico,1
MG-A-3141108-12100-20101228,Matozinhos,MG,2010-12-28,12100,3141108,Sudeste,Inundações,Hidrológico,1
MG-P-3141108-12100-20110105,Matozinhos,MG,2011-01-05,12100,3141108,Sudeste,Inundações,Hidrológico,1
MG-F-3141108-12300-20210217,Matozinhos,MG,2021-02-22,12300,3141108,Sudeste,Alagamentos,Hidrológico,1
MG-D-3141405-12200-20081127,Medina,MG,2008-11-27,12200,3141405,Sudeste,Enxurradas,Hidrológico,1
MG-F-3141603-12100-20160128,Mercês,MG,2016-01-28,12100,3141603,Sudeste,Inundações,Hidrológico,1
MG-D-3141702-12100-20101230,Mesquita,MG,2010-12-30,12100,3141702,Sudeste,Inundações,Hidrológico,1
MG-A-3141702-12200-20120104,Mesquita,MG,2012-01-04,12200,3141702,Sudeste,Enxurradas,Hidrológico,1
MG-F-3141702-12300-20131207,Mesquita,MG,2013-12-07,12300,3141702,Sudeste,Alagamentos,Hidrológico,1
MG-F-3141702-12200-20220111,Mesquita,MG,2022-01-11,12200,3141702,Sudeste,Enxurradas,Hidrológico,1
MG-F-3141801-12300-20151020,Minas Novas,MG,2015-10-20,12300,3141801,Sudeste,Alagamentos,Hidrológico,1
MG-A-3142106-12100-20081216,Miradouro,MG,2008-12-16,12100,3142106,Sudeste,Inundações,Hidrológico,1
MG-N-3142205-12300-20081217,Miraí,MG,2008-12-17,12300,3142205,Sudeste,Alagamentos,Hidrológico,1
MG-A-3142205-12100-20120104,Miraí,MG,2012-01-04,12100,3142205,Sudeste,Inundações,Hidrológico,1
MG-F-3142205-12100-20180311,Miraí,MG,2018-03-11,12100,3142205,Sudeste,Inundações,Hidrológico,1
MG-A-3142254-12100-20090128,Miravânia,MG,2009-01-28,12100,3142254,Sudeste,Inundações,Hidrológico,1
MG-A-3142304-12100-20120102,Moeda,MG,2012-01-02,12100,3142304,Sudeste,Inundações,Hidrológico,1
MG-A-3142403-12200-20080317,Moema,MG,2008-03-17,12200,3142403,Sudeste,Enxurradas,Hidrológico,1
MG-A-3142700-12200-20110330,Montalvânia,MG,2011-03-30,12200,3142700,Sudeste,Enxurradas,Hidrológico,1
MG-F-3142908-12100-20160127,Monte Azul,MG,2016-01-27,12100,3142908,Sudeste,Inundações,Hidrológico,1
MG-F-3143203-12300-20211006,Monte Santo de Minas,MG,2021-10-08,12300,3143203,Sudeste,Alagamentos,Hidrológico,1
MG-A-3143302-12100-20090105,Montes Claros,MG,2009-01-05,12100,3143302,Sudeste,Inundações,Hidrológico,1
MG-A-3143302-12100-20091101,Montes Claros,MG,2009-11-01,12100,3143302,Sudeste,Inundações,Hidrológico,1
MG-A-3143302-12100-20111230,Montes Claros,MG,2011-12-30,12100,3143302,Sudeste,Inundações,Hidrológico,1
MG-F-3143302-12100-20130121,Montes Claros,MG,2013-01-29,12100,3143302,Sudeste,Inundações,Hidrológico,1
MG-A-3143401-12200-20090112,Monte Sião,MG,2009-01-12,12200,3143401,Sudeste,Enxurradas,Hidrológico,1
MG-A-3143401-12300-20120115,Monte Sião,MG,2012-01-15,12300,3143401,Sudeste,Alagamentos,Hidrológico,1
MG-F-3143401-12200-20130319,Monte Sião,MG,2013-04-15,12200,3143401,Sudeste,Enxurradas,Hidrológico,1
MG-F-3143401-12300-20160115,Monte Sião,MG,2016-01-15,12300,3143401,Sudeste,Alagamentos,Hidrológico,1
MG-F-3143401-12200-20220331,Monte Sião,MG,2022-03-31,12200,3143401,Sudeste,Enxurradas,Hidrológico,1
MG-A-3143609-12100-20080129,Morro da Garça,MG,2008-01-29,12100,3143609,Sudeste,Inundações,Hidrológico,1
MG-D-3143708-12200-20110103,Morro do Pilar,MG,2011-01-03,12200,3143708,Sudeste,Enxurradas,Hidrológico,1
MG-A-3143807-12200-20091026,Munhoz,MG,2009-10-26,12200,3143807,Sudeste,Enxurradas,Hidrológico,1
MG-A-3143807-12200-20100201,Munhoz,MG,2010-02-01,12200,3143807,Sudeste,Enxurradas,Hidrológico,1
MG-F-3143807-12200-20220115,Munhoz,MG,2022-01-15,12200,3143807,Sudeste,Enxurradas,Hidrológico,1
MG-F-3143807-12100-20221129,Munhoz,MG,2022-11-29,12100,3143807,Sudeste,Inundações,Hidrológico,1
MG-A-3143906-12200-20081217,Muriaé,MG,2008-12-17,12200,3143906,Sudeste,Enxurradas,Hidrológico,1
MG-A-3143906-12200-20101127,Muriaé,MG,2010-11-27,12200,3143906,Sudeste,Enxurradas,Hidrológico,1
MG-A-3143906-12100-20111229,Muriaé,MG,2011-12-29,12100,3143906,Sudeste,Inundações,Hidrológico,1
MG-F-3143906-12300-20131222,Muriaé,MG,2013-12-24,12300,3143906,Sudeste,Alagamentos,Hidrológico,1
MG-A-3144003-12100-20081218,Mutum,MG,2008-12-18,12100,3144003,Sudeste,Inundações,Hidrológico,1
MG-A-3144003-12100-20091206,Mutum,MG,2009-12-06,12100,3144003,Sudeste,Inundações,Hidrológico,1
MG-F-3144003-12100-20220108,Mutum,MG,2022-01-08,12100,3144003,Sudeste,Inundações,Hidrológico,1
MG-A-3144300-12200-20091102,Nanuque,MG,2009-11-02,12200,3144300,Sudeste,Enxurradas,Hidrológico,1
MG-F-3144300-12200-20171211,Nanuque,MG,2017-12-11,12200,3144300,Sudeste,Enxurradas,Hidrológico,1
MG-F-3144300-12200-20191230,Nanuque,MG,2019-12-30,12200,3144300,Sudeste,Enxurradas,Hidrológico,1
MG-A-3144359-12300-20101230,Naque,MG,2010-12-30,12300,3144359,Sudeste,Alagamentos,Hidrológico,1
MG-F-3144359-12100-20200125,Naque,MG,2020-02-05,12100,3144359,Sudeste,Inundações,Hidrológico,1
MG-A-3144409-12200-20091019,Natércia,MG,2009-10-19,12200,3144409,Sudeste,Enxurradas,Hidrológico,1
MG-A-3144409-12200-20100314,Natércia,MG,2010-03-14,12200,3144409,Sudeste,Enxurradas,Hidrológico,1
MG-A-3144508-12200-20120109,Nazareno,MG,2012-01-09,12200,3144508,Sudeste,Enxurradas,Hidrológico,1
MG-F-3144508-12100-20200213,Nazareno,MG,2020-02-14,12100,3144508,Sudeste,Inundações,Hidrológico,1
MG-F-3144607-12200-20130126,Nepomuceno,MG,2013-02-20,12200,3144607,Sudeste,Enxurradas,Hidrológico,1
MG-F-3144656-12200-20131227,Ninheira,MG,2013-12-31,12200,3144656,Sudeste,Enxurradas,Hidrológico,1
MG-F-3144706-12100-20220108,Nova Era,MG,2022-01-08,12100,3144706,Sudeste,Inundações,Hidrológico,1
MG-F-3145059-12100-20211229,Nova Porteirinha,MG,2021-12-29,12100,3145059,Sudeste,Inundações,Hidrológico,1
MG-F-3145208-12100-20171112,Nova Serrana,MG,2017-11-12,12100,3145208,Sudeste,Inundações,Hidrológico,1
MG-A-3145307-12100-20090120,Novo Cruzeiro,MG,2009-01-20,12100,3145307,Sudeste,Inundações,Hidrológico,1
MG-F-3145307-12200-20171113,Novo Cruzeiro,MG,2017-11-13,12200,3145307,Sudeste,Enxurradas,Hidrológico,1
MG-F-3145307-12100-20210221,Novo Cruzeiro,MG,2021-02-28,12100,3145307,Sudeste,Inundações,Hidrológico,1
MG-F-3145356-12100-20180202,Novo Oriente de Minas,MG,2018-02-02,12100,3145356,Sudeste,Inundações,Hidrológico,1
MG-A-3145372-12100-20090115,Novorizonte,MG,2009-01-15,12100,3145372,Sudeste,Inundações,Hidrológico,1
MG-F-3145372-12300-20201026,Novorizonte,MG,2020-11-03,12300,3145372,Sudeste,Alagamentos,Hidrológico,1
MG-A-3145455-12200-20120110,Olhos-dÁgua,MG,2012-01-10,12200,3145455,Sudeste,Enxurradas,Hidrológico,1
MG-A-3145604-12200-20120104,Oliveira,MG,2012-01-04,12200,3145604,Sudeste,Enxurradas,Hidrológico,1
MG-F-3145604-12200-20200117,Oliveira,MG,2020-03-10,12200,3145604,Sudeste,Enxurradas,Hidrológico,1
MG-A-3146008-12100-20100319,Ouro Fino,MG,2010-03-19,12100,3146008,Sudeste,Inundações,Hidrológico,1
MG-A-3146008-12100-20110105,Ouro Fino,MG,2011-01-05,12100,3146008,Sudeste,Inundações,Hidrológico,1
MG-F-3146008-12100-20180316,Ouro Fino,MG,2018-03-16,12100,3146008,Sudeste,Inundações,Hidrológico,1
MG-F-3146107-12100-20191213,Ouro Preto,MG,2019-12-13,12100,3146107,Sudeste,Inundações,Hidrológico,1
MG-F-3146107-12300-20211018,Ouro Preto,MG,2021-10-19,12300,3146107,Sudeste,Alagamentos,Hidrológico,1
MG-A-3146206-12200-20091102,Ouro Verde de Minas,MG,2009-11-02,12200,3146206,Sudeste,Enxurradas,Hidrológico,1
MG-A-3146255-12200-20091031,Padre Carvalho,MG,2009-10-31,12200,3146255,Sudeste,Enxurradas,Hidrológico,1
MG-A-3146255-12200-20120113,Padre Carvalho,MG,2012-01-13,12200,3146255,Sudeste,Enxurradas,Hidrológico,1
MG-A-3146305-12200-20091101,Padre Paraíso,MG,2009-11-01,12200,3146305,Sudeste,Enxurradas,Hidrológico,1
MG-F-3146305-12300-20131220,Padre Paraíso,MG,2013-12-20,12300,3146305,Sudeste,Alagamentos,Hidrológico,1
MG-A-3146503-12100-20080122,Pains,MG,2008-01-22,12100,3146503,Sudeste,Inundações,Hidrológico,1
MG-A-3146503-12200-20110305,Pains,MG,2011-03-05,12200,3146503,Sudeste,Enxurradas,Hidrológico,1
MG-A-3146503-12200-20120111,Pains,MG,2012-01-11,12200,3146503,Sudeste,Enxurradas,Hidrológico,1
MG-F-3146503-12100-20200217,Pains,MG,2020-02-18,12100,3146503,Sudeste,Inundações,Hidrológico,1
MG-A-3146701-12200-20091214,Palma,MG,2009-12-14,12200,3146701,Sudeste,Enxurradas,Hidrológico,1
MG-F-3146701-12100-20151211,Palma,MG,2015-12-17,12100,3146701,Sudeste,Inundações,Hidrológico,1
MG-F-3146750-12300-20131220,Palmópolis,MG,2013-12-20,12300,3146750,Sudeste,Alagamentos,Hidrológico,1
MG-F-3146750-12100-20211207,Palmópolis,MG,2021-12-13,12100,3146750,Sudeste,Inundações,Hidrológico,1
MG-P-3147105-12100-20111216,Pará de Minas,MG,2011-12-16,12100,3147105,Sudeste,Inundações,Hidrológico,1
MG-F-3147204-12300-20200211,Paraguaçu,MG,2020-03-03,12300,3147204,Sudeste,Alagamentos,Hidrológico,1
MG-A-3147808-12200-20110115,Passa Vinte,MG,2011-01-15,12200,3147808,Sudeste,Enxurradas,Hidrológico,1
MG-A-3147808-12200-20120126,Passa Vinte,MG,2012-01-26,12200,3147808,Sudeste,Enxurradas,Hidrológico,1
MG-F-3147956-12200-20140114,Patis,MG,2014-01-15,12200,3147956,Sudeste,Enxurradas,Hidrológico,1
MG-N-3148004-12200-20080108,Patos de Minas,MG,2008-01-08,12200,3148004,Sudeste,Enxurradas,Hidrológico,1
MG-A-3148004-12200-20091111,Patos de Minas,MG,2009-11-11,12200,3148004,Sudeste,Enxurradas,Hidrológico,1
MG-F-3148103-12300-20220211,Patrocínio,MG,2022-02-11,12300,3148103,Sudeste,Alagamentos,Hidrológico,1
MG-A-3148202-12200-20090102,Patrocínio do Muriaé,MG,2009-01-02,12200,3148202,Sudeste,Enxurradas,Hidrológico,1
MG-C-3148202-12100-20101226,Patrocínio do Muriaé,MG,2010-12-26,12100,3148202,Sudeste,Inundações,Hidrológico,1
MG-P-3148202-12100-20120103,Patrocínio do Muriaé,MG,2012-01-03,12100,3148202,Sudeste,Inundações,Hidrológico,1
MG-F-3148202-12100-20220109,Patrocínio do Muriaé,MG,2022-01-09,12100,3148202,Sudeste,Inundações,Hidrológico,1
MG-A-3148301-12100-20120102,Paula Cândido,MG,2012-01-02,12100,3148301,Sudeste,Inundações,Hidrológico,1
MG-A-3148509-12100-20090107,Pavão,MG,2009-01-07,12100,3148509,Sudeste,Inundações,Hidrológico,1
MG-A-3148707-12200-20120103,Pedra Azul,MG,2012-01-03,12200,3148707,Sudeste,Enxurradas,Hidrológico,1
MG-F-3148707-12200-20161018,Pedra Azul,MG,2016-10-18,12200,3148707,Sudeste,Enxurradas,Hidrológico,1
MG-F-3148707-12300-20211209,Pedra Azul,MG,2021-12-10,12300,3148707,Sudeste,Alagamentos,Hidrológico,1
MG-A-3148756-12100-20081217,Pedra Bonita,MG,2008-12-17,12100,3148756,Sudeste,Inundações,Hidrológico,1
MG-F-3148756-12300-20210204,Pedra Bonita,MG,2021-02-08,12300,3148756,Sudeste,Alagamentos,Hidrológico,1
MG-A-3148806-12100-20090102,Pedra do Anta,MG,2009-01-02,12100,3148806,Sudeste,Inundações,Hidrológico,1
MG-A-3148806-12100-20091230,Pedra do Anta,MG,2009-12-30,12100,3148806,Sudeste,Inundações,Hidrológico,1
MG-A-3148806-12200-20120105,Pedra do Anta,MG,2012-01-05,12200,3148806,Sudeste,Enxurradas,Hidrológico,1
MG-F-3149002-12300-20140403,Pedra Dourada,MG,2014-04-04,12300,3149002,Sudeste,Alagamentos,Hidrológico,1
MG-N-3149150-12100-20110315,Pedras de Maria da Cruz,MG,2011-03-15,12100,3149150,Sudeste,Inundações,Hidrológico,1
MG-A-3149150-12100-20120110,Pedras de Maria da Cruz,MG,2012-01-10,12100,3149150,Sudeste,Inundações,Hidrológico,1
MG-F-3149606-12200-20220209,Pequi,MG,2022-02-09,12200,3149606,Sudeste,Enxurradas,Hidrológico,1
MG-A-3149903-12200-20090126,Perdões,MG,2009-01-26,12200,3149903,Sudeste,Enxurradas,Hidrológico,1
MG-A-3149952-12200-20081219,Periquito,MG,2008-12-19,12200,3149952,Sudeste,Enxurradas,Hidrológico,1
MG-A-3149952-12200-20090106,Periquito,MG,2009-01-06,12200,3149952,Sudeste,Enxurradas,Hidrológico,1
MG-F-3149952-12200-20220107,Periquito,MG,2022-01-07,12200,3149952,Sudeste,Enxurradas,Hidrológico,1
MG-A-3150000-12100-20120109,Pescador,MG,2012-01-09,12100,3150000,Sudeste,Inundações,Hidrológico,1
MG-F-3150000-12300-20221219,Pescador,MG,2022-12-19,12300,3150000,Sudeste,Alagamentos,Hidrológico,1
MG-F-3150109-12100-20160128,Piau,MG,2016-01-28,12100,3150109,Sudeste,Inundações,Hidrológico,1
MG-D-3150307-12100-20110114,Piedade do Rio Grande,MG,2011-01-14,12100,3150307,Sudeste,Inundações,Hidrológico,1
MG-A-3150406-12100-20081228,Piedade dos Gerais,MG,2008-12-28,12100,3150406,Sudeste,Inundações,Hidrológico,1
MG-D-3150406-12100-20090102,Piedade dos Gerais,MG,2009-01-02,12100,3150406,Sudeste,Inundações,Hidrológico,1
MG-A-3150570-12100-20081222,Pintópolis,MG,2008-12-22,12100,3150570,Sudeste,Inundações,Hidrológico,1
MG-A-3150570-12100-20120110,Pintópolis,MG,2012-01-10,12100,3150570,Sudeste,Inundações,Hidrológico,1
MG-N-3150570-12100-20120125,Pintópolis,MG,2012-01-25,12100,3150570,Sudeste,Inundações,Hidrológico,1
MG-A-3150604-12100-20120102,Piracema,MG,2012-01-02,12100,3150604,Sudeste,Inundações,Hidrológico,1
MG-F-3150604-12100-20151227,Piracema,MG,2015-12-30,12100,3150604,Sudeste,Inundações,Hidrológico,1
MG-F-3150604-12200-20220111,Piracema,MG,2022-01-11,12200,3150604,Sudeste,Enxurradas,Hidrológico,1
MG-N-3150802-12100-20081217,Piranga,MG,2008-12-17,12100,3150802,Sudeste,Inundações,Hidrológico,1
MG-A-3150802-12200-20120103,Piranga,MG,2012-01-03,12200,3150802,Sudeste,Enxurradas,Hidrológico,1
MG-D-3150901-12100-20110107,Piranguçu,MG,2011-01-07,12100,3150901,Sudeste,Inundações,Hidrológico,1
MG-F-3150901-12100-20130206,Piranguçu,MG,2013-02-21,12100,3150901,Sudeste,Inundações,Hidrológico,1
MG-F-3151008-12300-20130207,Piranguinho,MG,2013-02-18,12300,3151008,Sudeste,Alagamentos,Hidrológico,1
MG-A-3151107-12100-20120130,Pirapetinga,MG,2012-01-30,12100,3151107,Sudeste,Inundações,Hidrológico,1
MG-F-3151107-12100-20220214,Pirapetinga,MG,2022-02-14,12100,3151107,Sudeste,Inundações,Hidrológico,1
MG-A-3151206-12100-20090402,Pirapora,MG,2009-04-02,12100,3151206,Sudeste,Inundações,Hidrológico,1
MG-A-3151206-12100-20110320,Pirapora,MG,2011-03-20,12100,3151206,Sudeste,Inundações,Hidrológico,1
MG-A-3151206-12100-20120112,Pirapora,MG,2012-01-12,12100,3151206,Sudeste,Inundações,Hidrológico,1
MG-F-3151206-12300-20181112,Pirapora,MG,2018-11-12,12300,3151206,Sudeste,Alagamentos,Hidrológico,1
MG-A-3151701-12100-20111130,Poço Fundo,MG,2011-11-30,12100,3151701,Sudeste,Inundações,Hidrológico,1
MG-A-3151909-12100-20090202,Pocrane,MG,2009-02-02,12100,3151909,Sudeste,Inundações,Hidrológico,1
MG-F-3151909-12200-20131220,Pocrane,MG,2013-12-26,12200,3151909,Sudeste,Enxurradas,Hidrológico,1
MG-A-3152105-12200-20080201,Ponte Nova,MG,2008-02-01,12200,3152105,Sudeste,Enxurradas,Hidrológico,1
MG-A-3152105-12100-20081216,Ponte Nova,MG,2008-12-16,12100,3152105,Sudeste,Inundações,Hidrológico,1
MG-A-3152105-12200-20101226,Ponte Nova,MG,2010-12-26,12200,3152105,Sudeste,Enxurradas,Hidrológico,1
MG-A-3152105-12200-20110201,Ponte Nova,MG,2011-02-01,12200,3152105,Sudeste,Enxurradas,Hidrológico,1
MG-N-3152105-12200-20111201,Ponte Nova,MG,2011-12-01,12200,3152105,Sudeste,Enxurradas,Hidrológico,1
